id	ip	whitelist_id	site_name	site_id	Username	jira_ticket
71980	52.193.22.204/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71981	134.159.171.0/25	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71982	34.255.144.4/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71983	178.15.122.18/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71984	103.15.250.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71985	216.250.100.252/31	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71986	125.161.223.0/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71987	192.168.44.178/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71988	202.32.59.140/31	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71989	172.58.4.237/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71990	91.221.254.0/23	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71991	85.115.32.0/19	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71992	52.174.61.120/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71993	12.246.165.206/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71994	36.71.184.146/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71995	104.18.172.234/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71996	54.211.175.185/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71997	200.49.180.108/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71998	165.225.80.104/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
71999	83.240.180.176/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72000	188.87.244.45/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72001	87.245.220.0/26	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72002	80.169.34.194/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72003	180.168.40.74/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72004	34.205.173.102	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72005	47.73.90.54/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72006	34.197.211.159/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72007	34.211.27.82/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72008	52.57.254.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72009	4.31.176.240/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72010	66.192.10.136/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72011	3.39.66.111/23	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72012	69.145.245.26/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72013	195.57.170.46/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72014	198.37.144.0/20	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72015	35.198.74.211/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72016	216.198.0.0/18	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72017	18.194.213.105/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72018	35.167.157.209/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72019	213.153.198.56/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72020	110.140.0.0/14	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72021	52.6.182.182/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72022	54.67.87.226/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72023	213.167.140.112/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72024	54.190.230.46/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72025	125.7.31.136/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72026	118.97.54.0/23	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72027	121.242.128.86/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72028	173.241.32.0/20	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72029	4.59.124.34/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72030	52.166.119.196/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72031	64.69.222.140/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72032	195.57.170.94/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72033	188.165.130.234/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72034	54.70.70.240/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72035	83.174.8.32/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72036	80.59.140.130/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72037	212.127.20.128/25	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72038	199.85.125.0/25	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72039	213.60.187.122/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72040	103.1.196.0/22	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72041	64.207.217.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72042	52.27.233.67/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72043	34.246.58.186/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72044	192.168.0.106/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72045	85.205.122.152/31	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72046	13.211.9.239/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72047	52.63.142.2/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72048	207.219.247.52/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72049	54.76.134.17/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72050	80.6.91.145/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72051	86.57.255.88/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72052	35.233.31.201/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72053	183.250.163.178/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72054	34.252.246.134/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72055	4.7.195.88/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72056	96.115.78.167/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72057	130.204.234.192/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72058	52.90.234.24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72059	149.11.36.150/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72060	80.36.105.181/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72061	66.60.143.160/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72062	18.206.72.19/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72063	52.40.245.109/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72064	114.120.0.0/14	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72065	169.145.0.0/16	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72066	217.111.184.106/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72067	13.55.104.134/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72068	34.246.207.92/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72069	54.172.10.170	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72070	208.185.39.83/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72071	155.64.23.0/25	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72072	212.49.189.1/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72073	212.166.209.18/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72074	192.92.94.0/25	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72075	34.207.146.19/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72076	204.209.0.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72077	199.76.4.53/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72078	162.248.185.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72079	34.253.57.155/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72080	162.248.184.128/25	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72081	103.23.65.8/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72082	80.37.181.217/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72083	52.5.235.136/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72084	34.253.42.1/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72085	62.14.44.128/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72086	40.69.38.88/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72087	52.210.0.255/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72088	52.233.176.113/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72089	4.30.48.120/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72090	13.73.4.207/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72091	52.178.90.230/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72092	83.137.1.203/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72093	212.18.175.178/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72094	155.56.0.0/16	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72095	203.97.40.120/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72096	97.65.119.184/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72097	201.163.176.56/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72098	13.69.68.1/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72099	204.246.168.0/22	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72100	125.161.159.16/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72101	202.79.203.104/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72102	76.223.160.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72103	35.242.204.243/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72104	108.128.172.206/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72105	64.128.106.32/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72106	117.239.142.194/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72107	104.40.250.100/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72108	52.166.207.53/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72109	72.253.67.7/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72110	52.8.28.246/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72111	178.62.214.217/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72112	52.52.48.31/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72113	40.74.81.13/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72114	24.114.128.0/17	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72115	62.82.95.209/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72116	13.71.158.120/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72117	45.48.253.199/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72118	52.212.248.0/26	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72119	193.240.118.0/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72120	12.46.167.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72121	54.241.9.78/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72122	35.175.50.192/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72123	76.14.151.192/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72124	52.49.97.8/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72125	52.66.194.128/26	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72126	189.204.156.58/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72127	23.100.14.211/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72128	217.21.63.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72129	50.232.83.34/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72130	188.166.3.204/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72131	34.211.27.236/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72132	94.70.236.46/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72133	131.115.0.0/16	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72134	80.232.198.48/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72135	10.78.112.0/20	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72136	83.142.233.242/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72137	125.161.156.0/23	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72138	52.58.121.97/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72139	31.55.144.11/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72140	47.73.65.230/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72141	54.175.13.74/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72142	212.203.101.162/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72143	212.18.160.0/23	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72144	144.36.214.244/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72145	52.18.37.151/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72146	54.240.0.0/18	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72147	62.43.204.228/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72148	213.60.131.144/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72149	165.109.0.0/16	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72150	4.79.174.40/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72151	47.73.65.240/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72152	66.203.207.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72153	219.124.159.5/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72154	40.118.101.67/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72155	14.143.219.126/30	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72156	200.124.194.232/30	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72157	205.251.249.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72158	212.8.96.66/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72159	199.227.52.152/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72160	52.178.92.89/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72161	115.114.18.246/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72162	80.242.181.219/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72163	85.9.48.147/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72164	62.180.231.192/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72165	178.251.95.26/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72166	37.187.48.184/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72167	35.198.126.97/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72168	95.60.240.193/26	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72169	107.144.67.120/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72170	45.60.0.0/16	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72171	50.225.60.0/22	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72172	35.234.64.92	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72173	198.178.8.0/21	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72174	125.161.159.0/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72175	70.71.189.172/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72176	87.190.11.146/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72177	99.81.211.26/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72178	210.193.231.48/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72179	148.77.124.144/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72180	62.97.67.136/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72181	103.229.74.227/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72182	89.238.208.210/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72183	204.50.113.43/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72184	47.150.160.215/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72185	109.62.79.128/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72186	159.65.89.41/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72187	66.232.20.0/23	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72188	34.248.2.113	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72189	108.171.128.0/19	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72190	4.79.174.48/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72191	210.91.35.16/30	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72192	34.253.110.0/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72193	52.174.57.123/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72194	80.28.121.19/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72195	193.95.153.4/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72196	34.216.51.0/25	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72197	200.49.180.107/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72198	23.22.2.46/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72199	202.166.207.230/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72200	203.97.12.68/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72201	222.106.122.0/23	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72202	54.69.201.1/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72203	62.99.70.7/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72204	64.207.216.16/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72205	54.172.126.223/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72206	155.64.38.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72207	96.114.8.0/23	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72208	66.162.103.168/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72209	18.236.24.80/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72210	77.226.209.108	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72211	31.4.0.0/16	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72212	52.70.76.133/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72213	85.223.232.0/26	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72214	83.174.8.31/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72215	49.248.0.0/17	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72216	104.161.128.0/17	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72217	46.24.102.76/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72218	205.251.252.0/23	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72219	35.158.67.8/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72220	71.41.129.202/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72221	65.116.106.4/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72222	52.52.191.128/26	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72223	18.233.28.53/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72224	50.16.153.186/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72225	5.196.52.173/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72226	122.200.81.89/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72227	188.172.128.0/20	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72228	12.167.96.0/29	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72229	219.142.18.82/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72230	54.153.104.184/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72231	162.248.184.16/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72232	34.216.0.17/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72233	168.230.0.0/16	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72234	59.120.43.64/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72235	200.47.160.0/24	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72236	162.244.4.2/31	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72237	66.199.141.32/27	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72238	54.239.128.0/18	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72239	165.225.38.72/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72240	46.27.220.16/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72241	119.110.66.182/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72242	104.18.173.234/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72243	64.207.216.32/27	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72244	125.161.159.24/31	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72245	34.212.141.62/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72246	212.111.56.120/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72247	54.217.228.81/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72248	35.198.126.97	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72249	54.72.24.111/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72250	47.73.97.73/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72251	52.8.199.17/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72252	52.62.12.49/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72253	88.2.228.112/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72254	18.233.113.154/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72255	109.151.32.195/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72256	184.72.229.234/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72257	103.238.158.0/23	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72258	34.248.2.113/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72259	52.34.155.26/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72260	34.226.29.249/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72261	52.57.132.90/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72262	185.79.140.0/22	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72263	193.113.37.0/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72264	162.248.187.224/28	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72265	133.163.14.54/32	18463050	testatt2.appdirect.com	1417410	NULL	NULL
72266	52.36.141.231/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72267	203.130.249.100/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72268	52.3.183.120/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72269	40.78.3.182/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72270	193.113.57.20/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72271	13.69.80.176/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72272	34.213.201.254/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72273	103.23.64.8/29	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72274	218.185.55.0/26	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72275	34.195.146.191/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72276	18.184.149.152	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72277	54.92.60.91/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72278	50.58.244.0/24	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72279	217.5.129.98/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72280	62.14.238.52/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72281	126.0.0.0/8	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72282	68.232.192.0/20	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72283	108.61.209.12/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72284	52.52.95.213/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72285	104.155.126.89/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72286	137.74.151.242/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72287	52.52.72.40/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72288	23.22.136.103/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72289	91.204.13.0/24	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72290	45.79.136.181/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72291	34.212.7.28/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72292	207.140.48.106/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72293	122.183.21.66/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72294	40.78.2.143/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72295	87.246.78.46/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72296	162.148.0.0/14	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72297	82.159.139.236/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72298	50.226.166.98/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72299	99.228.216.216/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72300	213.27.216.170/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72301	52.48.244.35/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72302	165.225.35.15/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72303	67.70.95.10/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72304	195.233.250.0/23	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72305	90.190.110.160/29	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72306	94.236.61.92/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72307	203.90.234.144/28	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72308	71.237.184.196/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72309	179.209.51.13/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72310	111.93.188.66/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72311	13.78.84.187/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72312	52.220.191.0/26	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72313	190.2.24.225/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72314	202.167.250.82/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72315	52.174.239.81/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72316	52.209.34.226/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72317	18.196.192.91/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
72318	204.176.204.135/32	10517451	test.marketplace.telstra.com	1157114	NULL	NULL
